date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:46	2350/2350	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/plugins/aplayer/js/index.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/plugins/aplayer/js/index.js	(from https://lixingyong.com/)
11:17:46	11422/11422	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/lib/tocbot/dist/tocbot.min.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/lib/tocbot/dist/tocbot.min.js	(from https://lixingyong.com/)
11:17:46	227635/227635	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/js/comment/sakura-comment.min.js?ver=1.3.4	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/js/comment/sakura-comment.minc412.js	(from https://lixingyong.com/)
11:17:47	8303/8303	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/lib/jqcloud2/jqcloud.min.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/lib/jqcloud2/jqcloud.min.js	(from https://lixingyong.com/)
11:17:47	323620/323620	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/js/echarts/echarts.min.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/js/echarts/echarts.min.js	(from https://lixingyong.com/)
11:17:47	19799/19799	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/js/qrcode.min.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/js/qrcode.min.js	(from https://lixingyong.com/)
11:17:47	173382/173382	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/lib/flv.min/index.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/lib/flv.min/index.js	(from https://lixingyong.com/)
11:17:48	1701/1701	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/script/i18n.min.js?ver=1.3.4	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/script/i18n.minc412.js	(from https://lixingyong.com/)
11:17:48	33040/33040	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/script/app.min.js?ver=1.3.4	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/script/app.minc412.js	(from https://lixingyong.com/)
11:17:48	253669/253669	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/lib/jquery-ui/jquery-ui.min.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/lib/jquery-ui/jquery-ui.min.js	(from https://lixingyong.com/)
11:17:48	4286/4286	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/plugins/live2d/css/takagi.min.css	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/plugins/live2d/css/takagi.min.css	(from https://lixingyong.com/)
11:17:48	15194/15194	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/plugins/live2d/js/takagi-tips.min.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/plugins/live2d/js/takagi-tips.min.js	(from https://lixingyong.com/)
11:17:50	7072/7072	---M--	200	added ('OK')	font/woff2	etag:%22B8E0F526567602AEE0F1176A1860BB59%22	http://at.alicdn.com/t/font_2010950_sh9o0r7ahar.woff2?t=1642093637609	D:/Halo/Halo/at.alicdn.com/t/font_2010950_sh9o0r7ahar55e6.woff2	(from http://at.alicdn.com/t/font_2010950_sh9o0r7ahar.css)
11:17:50	8088/8088	---M--	200	added ('OK')	application/octet-stream	etag:%2284C5CEBBF8451A2870D6B6B2A92D884B%22	http://at.alicdn.com/t/font_2010950_sh9o0r7ahar.woff?t=1642093637609	D:/Halo/Halo/at.alicdn.com/t/font_2010950_sh9o0r7ahar55e6.woff	(from http://at.alicdn.com/t/font_2010950_sh9o0r7ahar.css)
11:17:51	11752/11752	---M--	200	added ('OK')	application/octet-stream	etag:%22A32E901FD28533016BFB437C733FE9DB%22	http://at.alicdn.com/t/font_2010950_sh9o0r7ahar.ttf?t=1642093637609	D:/Halo/Halo/at.alicdn.com/t/font_2010950_sh9o0r7ahar55e6.ttf	(from http://at.alicdn.com/t/font_2010950_sh9o0r7ahar.css)
11:17:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont3e6e.eot	(from https://lixingyong.com/themes/LIlGG_Sakura/source/css/lib.css)
11:17:51	151050/151050	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/plugins/live2d/js/live2d.min.js	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/plugins/live2d/js/live2d.min.js	(from https://lixingyong.com/)
11:17:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont.eot?	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfontd41d.eot	(from https://lixingyong.com/themes/LIlGG_Sakura/source/css/lib.css)
11:17:53	77160/77160	---M--	200	added ('OK')	application/font-woff2	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont3e6e.woff2	(from https://lixingyong.com/themes/LIlGG_Sakura/source/css/lib.css)
11:17:53	98024/98024	---M--	200	added ('OK')	application/font-woff	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont3e6e.woff	(from https://lixingyong.com/themes/LIlGG_Sakura/source/css/lib.css)
11:17:53	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont3e6e.ttf	(from https://lixingyong.com/themes/LIlGG_Sakura/source/css/lib.css)
11:17:57	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2005%20Apr%202022%2009:50:41%20GMT	https://lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Halo/Halo/lixingyong.com/themes/LIlGG_Sakura/source/fonts/fontawesome-webfont3e6e.svg	(from https://lixingyong.com/themes/LIlGG_Sakura/source/css/lib.css)
11:18:07	31136/31136	---M--	200	added ('OK')	font/woff2	etag:%2279a0-WgVPXt7gJEg/NfXN+A34ZEJAsX8%22	https://unpkg.com/katex@0.12.0/dist/fonts/KaTeX_AMS-Regular.woff2	D:/Halo/Halo/unpkg.com/katex@0.12.0/dist/fonts/KaTeX_AMS-Regular.woff2	(from https://unpkg.com/katex@0.12.0/dist/katex.min.css)
11:18:15	36912/36912	---M--	200	added ('OK')	font/woff	etag:%229030-nMGP1b+83qrgttCpaP0d1ztbwUQ%22	https://unpkg.com/katex@0.12.0/dist/fonts/KaTeX_AMS-Regular.woff	D:/Halo/Halo/unpkg.com/katex@0.12.0/dist/fonts/KaTeX_AMS-Regular.woff	(from https://unpkg.com/katex@0.12.0/dist/katex.min.css)
11:18:16	70936/70936	---MCZ	200	added ('OK')	font/ttf	etag:%2211518-EPXVqZ2UewrUuUBPUx9dhHBTsSI%22	https://unpkg.com/katex@0.12.0/dist/fonts/KaTeX_AMS-Regular.ttf	D:/Halo/Halo/unpkg.com/katex@0.12.0/dist/fonts/KaTeX_AMS-Regular.ttf	(from https://unpkg.com/katex@0.12.0/dist/katex.min.css)
11:18:32	8392/8392	---M--	200	added ('OK')	font/woff2	etag:%2220c8-uesaaNXA3IhgDiBg4UwyE6AKEAY%22	https://unpkg.com/katex@0.12.0/dist/fonts/KaTeX_Caligraphic-Bold.woff2	D:/Halo/Halo/unpkg.com/katex@0.12.0/dist/fonts/KaTeX_Caligraphic-Bold.woff2	(from https://unpkg.com/katex@0.12.0/dist/katex.min.css)
11:18:42	9148/9148	---M--	200	added ('OK')	font/woff	etag:%2223bc-2pySNWdYpWYEHpd1rS3UepOw5Uk%22	https://unpkg.com/katex@0.12.0/dist/fonts/KaTeX_Caligraphic-Regular.woff	D:/Halo/Halo/unpkg.com/katex@0.12.0/dist/fonts/KaTeX_Caligraphic-Regular.woff	(from https://unpkg.com/katex@0.12.0/dist/katex.min.css)
